product,page,page_title,section,item,attribute,value,doc_url
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Get user data registered with LINE Profile+,3. Get LINE Profile+ Information,Via LINE Login,Get LINE Profile+ information from ID token payload,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Payload,given_name,Type,String,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Payload,given_name,Description,First name,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Payload,given_name,Scope that requires authorization,real_name,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Payload,given_name_pronunciation,Type,String,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Payload,given_name_pronunciation,Description,Kana of first name,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Payload,given_name_pronunciation,Scope that requires authorization,real_name,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Payload,middle_name,Type,String,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Payload,middle_name,Description,Middle name,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Payload,middle_name,Scope that requires authorization,real_name,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Payload,family_name,Type,String,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Payload,family_name,Description,Last name,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Payload,family_name,Scope that requires authorization,real_name,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Payload,family_name_pronunciation,Type,String,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Payload,family_name_pronunciation,Description,Kana of last name. It is katakana.,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Payload,family_name_pronunciation,Scope that requires authorization,real_name,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Payload,gender,Type,String,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Payload,gender,Description,"""male"", ""female"", or a value entered by users",https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Payload,gender,Scope that requires authorization,gender,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Payload,birthdate,Type,String,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Payload,birthdate,Description,Birthdate. The format follows the RFC3339 protocol.,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Payload,birthdate,Scope that requires authorization,birthdate,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Payload,phone_number,Type,String,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Payload,phone_number,Description,Phone number. The format follows the E.164.,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Payload,phone_number,Scope that requires authorization,phone,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Payload,address,Type,Object,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Payload,address,Description,Address object,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Payload,address,Scope that requires authorization,address,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Address object,postal_code,Type,String,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Address object,postal_code,Description,Postal code. Single byte numbers with no hyphens. This is optional so may be left blank in some cases.,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Address object,region,Type,String,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Address object,region,Description,State or province,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Address object,locality,Type,String,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Address object,locality,Description,City,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Address object,street_address,Type,String,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Address object,street_address,Description,"The value entered in ""Street"" and ""Other"". ""Street"" and ""Other"" are separated by a line break code (/n). This is optional so may be left blank in some cases.",https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Address object,country,Type,String,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Address object,country,Description,Country name. Notation in line with ISO 3166-1 alpha-2.,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Address object,Address object,限制（寫在內文）,You can register up to 10 addresses to LINE Profile+.,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/module-technical-attach-channel,Attach Module Channel,Scopes,Specification not required (default),APIs available for the module channel,You can be used without a scope. Issue link token (/v2/bot/user/{userId}/linkToken),https://developers.line.biz/en/docs/partner-docs/module-technical-attach-channel/
partner-docs,partner-docs/module-technical-attach-channel,Attach Module Channel,Scopes,message%3Areceive (message:receive),APIs available for the module channel,Get webhook events for Messaging API and Module Channel Webhooks Webhook Event Objects Chat control (Chat Control),https://developers.line.biz/en/docs/partner-docs/module-technical-attach-channel/
partner-docs,partner-docs/module-technical-attach-channel,Attach Module Channel,Scopes,message%3Amark_as_read (message:mark_as_read),APIs available for the module channel,Mark messages from users as read (/v2/bot/message/markAsRead),https://developers.line.biz/en/docs/partner-docs/module-technical-attach-channel/
partner-docs,partner-docs/module-technical-chat-control,Control chat initiative (Chat Control),What is chat control (Chat Control)?,Standby Channel,Description,"A channel that doesn't have Chat Control. Refrain from sending messages from this channel. All channels other than Active Channel are ""Standby Channel.""",https://developers.line.biz/en/docs/partner-docs/module-technical-chat-control/
partner-docs,partner-docs/module-technical-using-messaging-api,Using the Messaging API from a module channel,`mode` property,active,Description,"The channel that received the webhook event is active. The webhook URL server that receives this webhook event can send reply messages, push messages, etc.",https://developers.line.biz/en/docs/partner-docs/module-technical-using-messaging-api/
